SSC-HYGROTERM-LOGFILE als CSV-Liste
Spalten:
Datum-Zeit T:M:YYYY Std:Min:Sek, Raumtemperatur in °C, Relative Luftfeute in %, Luftdruck in hPa, Taupunkt 100%, Absulute Luftfeuchte in g/m³,Lipo Spannung in V
3.11.2018 20:52:32,20.03,55.5,986.01,10.87,9.62,4.20
3.11.2018 20:53:31,20.03,56.0,986.02,10.99,9.70,4.20
3.11.2018 20:54:31,20.03,55.9,986.02,10.97,9.68,4.20
3.11.2018 20:55:31,20.04,55.7,986.00,10.91,9.65,4.20
3.11.2018 20:56:30,20.04,56.0,985.98,11.01,9.71,4.20
3.11.2018 20:57:30,20.04,55.5,985.99,10.85,9.61,4.20
3.11.2018 20:58:30,20.04,55.8,985.98,10.94,9.66,4.20
3.11.2018 20:59:29,20.05,55.6,986.01,10.89,9.63,4.20
3.11.2018 21:0:29,20.05,55.6,986.04,10.91,9.64,4.20
3.11.2018 21:1:29,20.06,55.6,986.04,10.92,9.65,4.20
3.11.2018 21:2:29,20.07,55.6,986.02,10.93,9.66,4.20
3.11.2018 21:3:28,20.07,55.7,986.01,10.94,9.66,4.20
3.11.2018 21:4:28,20.08,55.8,986.02,10.99,9.69,4.20
3.11.2018 21:5:28,20.08,55.9,986.02,11.00,9.70,4.20
3.11.2018 21:6:27,20.09,55.6,986.03,10.93,9.65,4.20
3.11.2018 21:7:27,20.10,55.6,986.06,10.96,9.67,4.20
3.11.2018 21:8:27,20.11,55.8,986.08,11.00,9.70,4.20
3.11.2018 21:9:26,20.12,56.0,986.07,11.07,9.74,4.20
3.11.2018 21:10:26,20.13,56.0,986.08,11.09,9.76,4.20
3.11.2018 21:11:26,20.14,56.0,986.09,11.09,9.76,4.20
3.11.2018 21:12:25,20.15,56.0,986.10,11.10,9.76,4.20
3.11.2018 21:13:25,20.16,55.9,986.10,11.08,9.75,4.20
3.11.2018 21:14:25,20.16,56.0,986.15,11.12,9.78,4.20
3.11.2018 21:15:24,20.17,55.8,986.15,11.06,9.73,4.20
3.11.2018 21:16:24,20.18,56.0,986.10,11.12,9.77,4.20
3.11.2018 21:17:24,20.18,55.9,986.11,11.10,9.76,4.20
3.11.2018 21:18:23,20.18,56.1,986.11,11.16,9.80,4.20
3.11.2018 21:19:23,20.19,56.3,986.16,11.22,9.84,4.20
3.11.2018 21:20:23,20.19,55.8,986.15,11.09,9.75,4.21
3.11.2018 21:21:22,20.19,55.6,986.20,11.03,9.72,4.20
3.11.2018 21:22:22,20.20,56.1,986.22,11.17,9.81,4.20
3.11.2018 21:23:22,20.20,56.1,986.21,11.16,9.80,4.20
3.11.2018 21:24:22,20.20,56.2,986.23,11.21,9.83,4.21
3.11.2018 21:25:21,20.21,56.2,986.24,11.21,9.83,4.20
3.11.2018 21:26:21,20.21,56.3,986.20,11.24,9.85,4.20
3.11.2018 21:27:21,20.21,56.3,986.20,11.23,9.85,4.20
3.11.2018 21:28:20,20.21,56.4,986.19,11.26,9.86,4.20
3.11.2018 21:29:20,20.21,56.3,986.20,11.23,9.85,4.20
3.11.2018 21:30:20,20.20,56.1,986.17,11.16,9.80,4.20
3.11.2018 21:31:19,20.20,56.3,986.16,11.22,9.84,4.20
3.11.2018 21:32:19,20.20,56.2,986.15,11.21,9.83,4.20
3.11.2018 21:33:19,20.21,56.3,986.20,11.23,9.84,4.20
3.11.2018 21:34:18,20.21,56.0,986.27,11.15,9.79,4.20
3.11.2018 21:35:18,20.20,56.2,986.33,11.21,9.83,4.20
3.11.2018 21:36:18,20.20,56.5,986.37,11.28,9.88,4.20
3.11.2018 21:37:17,20.20,56.4,986.39,11.27,9.87,4.20
3.11.2018 21:38:17,20.20,56.0,986.40,11.15,9.79,4.20
3.11.2018 21:39:17,20.20,56.1,986.38,11.18,9.82,4.20
3.11.2018 21:40:17,20.20,56.2,986.39,11.20,9.82,4.20
3.11.2018 21:41:16,20.20,56.3,986.39,11.23,9.85,4.20
3.11.2018 21:42:16,20.20,56.2,986.37,11.19,9.82,4.20
3.11.2018 21:43:16,20.19,56.1,986.39,11.18,9.81,4.20
3.11.2018 21:44:15,20.19,56.0,986.44,11.15,9.79,4.20
3.11.2018 21:45:15,20.19,56.1,986.47,11.17,9.80,4.20
3.11.2018 21:46:15,20.19,56.1,986.47,11.16,9.80,4.20
3.11.2018 21:47:14,20.19,55.9,986.48,11.12,9.77,4.20
3.11.2018 21:48:14,20.19,55.9,986.44,11.11,9.77,4.20
3.11.2018 21:49:14,20.19,56.1,986.44,11.16,9.80,4.20
3.11.2018 21:50:13,20.20,55.4,986.46,10.99,9.69,4.20
3.11.2018 21:51:13,20.20,56.1,986.48,11.18,9.81,4.20
3.11.2018 21:52:13,20.21,56.3,986.48,11.24,9.85,4.20
3.11.2018 21:53:13,20.21,56.4,986.52,11.26,9.86,4.20
3.11.2018 21:54:12,20.21,56.3,986.49,11.24,9.85,4.20
3.11.2018 21:55:12,20.21,56.2,986.50,11.21,9.83,4.20
3.11.2018 21:56:12,20.21,56.0,986.53,11.16,9.80,4.20
3.11.2018 21:57:11,20.20,56.0,986.51,11.14,9.79,4.20
3.11.2018 21:58:11,20.20,56.5,986.51,11.28,9.88,4.20
3.11.2018 21:59:11,20.20,56.5,986.52,11.29,9.89,4.20
3.11.2018 22:0:10,20.20,56.6,986.55,11.31,9.90,4.20
3.11.2018 22:1:10,20.20,56.8,986.54,11.37,9.94,4.20
3.11.2018 22:2:10,20.21,56.9,986.56,11.39,9.95,4.20
3.11.2018 22:3:9,20.21,56.8,986.57,11.36,9.93,4.21
3.11.2018 22:4:9,20.22,56.8,986.61,11.37,9.94,4.21
3.11.2018 22:5:9,20.22,56.7,986.63,11.34,9.92,4.20
3.11.2018 22:6:8,20.22,56.9,986.61,11.40,9.95,4.20
3.11.2018 22:7:8,20.22,56.8,986.68,11.38,9.94,4.20
3.11.2018 22:8:8,20.22,56.6,986.70,11.33,9.91,4.20
3.11.2018 22:9:7,20.22,56.9,986.69,11.42,9.97,4.20
3.11.2018 22:10:7,20.22,56.8,986.71,11.38,9.94,4.20
3.11.2018 22:11:7,20.22,57.0,986.73,11.42,9.97,4.20
3.11.2018 22:12:6,20.23,57.0,986.71,11.45,9.99,4.20
3.11.2018 22:13:6,20.23,56.9,986.76,11.41,9.96,4.20
3.11.2018 22:14:6,20.23,56.7,986.80,11.36,9.93,4.20
3.11.2018 22:15:6,20.23,56.8,986.83,11.39,9.95,4.20
3.11.2018 22:16:6,20.24,56.9,986.81,11.43,9.97,4.20
3.11.2018 22:17:5,20.24,56.9,986.84,11.43,9.97,4.20
3.11.2018 22:18:5,20.24,56.9,986.85,11.42,9.97,4.20
3.11.2018 22:19:5,20.25,56.9,986.87,11.43,9.98,4.20
3.11.2018 22:20:4,20.25,56.9,986.88,11.43,9.97,4.20
3.11.2018 22:21:4,20.26,56.9,986.90,11.43,9.98,4.20
3.11.2018 22:22:4,20.26,56.9,986.91,11.46,9.99,4.20
3.11.2018 22:23:3,20.26,56.9,986.94,11.45,9.99,4.20
3.11.2018 22:24:3,20.27,56.9,986.96,11.46,9.99,4.20
3.11.2018 22:25:3,20.28,57.0,986.97,11.49,10.01,4.20
3.11.2018 22:26:2,20.28,57.1,986.97,11.51,10.03,4.20
3.11.2018 22:27:2,20.29,57.0,986.99,11.50,10.02,4.20
3.11.2018 22:28:2,20.30,57.0,987.01,11.52,10.03,4.20
3.11.2018 22:29:2,20.30,57.0,987.04,11.52,10.03,4.20
3.11.2018 22:30:1,20.31,56.9,987.09,11.50,10.02,4.20
3.11.2018 22:31:1,20.32,57.0,987.10,11.54,10.04,4.20
3.11.2018 22:32:1,20.32,57.1,987.10,11.55,10.05,4.20
3.11.2018 22:33:0,20.33,57.1,987.13,11.57,10.06,4.20
3.11.2018 22:34:0,20.34,57.1,987.15,11.58,10.07,4.20
3.11.2018 22:35:0,20.35,57.1,987.16,11.59,10.08,4.20
3.11.2018 22:35:59,20.35,57.1,987.17,11.58,10.07,4.20
3.11.2018 22:36:59,20.36,57.1,987.18,11.60,10.08,4.20
3.11.2018 22:37:59,20.37,57.1,987.17,11.60,10.08,4.20
3.11.2018 22:38:59,20.37,57.3,987.17,11.65,10.12,4.20
3.11.2018 22:39:58,20.37,57.1,987.19,11.60,10.08,4.20
3.11.2018 22:40:58,20.38,57.0,987.20,11.60,10.08,4.20
3.11.2018 22:41:58,20.38,57.4,987.21,11.68,10.14,4.20
3.11.2018 22:42:57,20.38,57.3,987.25,11.65,10.12,4.20
3.11.2018 22:43:57,20.38,57.1,987.25,11.60,10.08,4.20
3.11.2018 22:44:57,20.38,57.1,987.29,11.62,10.10,4.20
3.11.2018 22:45:57,20.38,57.1,987.29,11.61,10.09,4.20
3.11.2018 22:46:56,20.38,57.3,987.29,11.65,10.12,4.20
3.11.2018 22:47:56,20.37,57.2,987.32,11.62,10.09,4.20
3.11.2018 22:48:56,20.37,57.2,987.32,11.63,10.10,4.20
3.11.2018 22:49:55,20.37,57.2,987.33,11.61,10.09,4.21
3.11.2018 22:50:55,20.37,57.0,987.33,11.57,10.07,4.20
3.11.2018 22:51:55,20.37,57.3,987.37,11.64,10.11,4.20
3.11.2018 22:52:54,20.37,57.2,987.36,11.63,10.10,4.20
3.11.2018 22:53:54,20.37,57.4,987.36,11.68,10.14,4.20
3.11.2018 22:54:54,20.36,57.2,987.37,11.60,10.09,4.20
3.11.2018 22:55:54,20.36,57.2,987.38,11.60,10.09,4.20
3.11.2018 22:56:53,20.37,57.1,987.41,11.61,10.09,4.20
3.11.2018 22:57:53,20.36,56.9,987.42,11.55,10.05,4.20
3.11.2018 22:58:53,20.36,56.8,987.44,11.51,10.03,4.20
3.11.2018 22:59:52,20.36,56.7,987.47,11.48,10.00,4.20
3.11.2018 23:0:52,20.36,56.8,987.52,11.52,10.03,4.20
3.11.2018 23:1:52,20.36,56.7,987.51,11.47,10.00,4.20
3.11.2018 23:2:51,20.36,56.6,987.52,11.45,9.98,4.20
3.11.2018 23:3:51,20.35,56.6,987.56,11.45,9.98,4.20
3.11.2018 23:4:51,20.35,56.9,987.58,11.53,10.04,4.20
3.11.2018 23:5:51,20.36,57.0,987.59,11.57,10.06,4.20
3.11.2018 23:6:50,20.36,57.2,987.61,11.62,10.10,4.20
3.11.2018 23:7:50,20.36,57.4,987.59,11.67,10.13,4.20
3.11.2018 23:8:50,20.38,58.0,987.60,11.84,10.25,4.20
3.11.2018 23:9:49,20.39,58.0,987.60,11.85,10.25,4.20
3.11.2018 23:10:49,20.42,57.6,987.59,11.78,10.20,4.20
3.11.2018 23:11:49,20.44,57.9,987.61,11.88,10.27,4.21
3.11.2018 23:12:49,20.45,57.5,987.60,11.79,10.21,4.20
3.11.2018 23:13:48,20.45,57.6,987.57,11.82,10.23,4.20
3.11.2018 23:14:48,20.46,58.0,987.57,11.93,10.30,4.20
3.11.2018 23:15:48,20.47,57.8,987.59,11.89,10.27,4.20
3.11.2018 23:16:47,20.47,58.0,987.60,11.92,10.30,4.20
3.11.2018 23:17:47,20.46,57.8,987.62,11.88,10.27,4.20
3.11.2018 23:18:47,20.46,57.8,987.66,11.87,10.26,4.20
3.11.2018 23:19:47,20.45,57.8,987.67,11.86,10.25,4.20
3.11.2018 23:20:46,20.45,57.8,987.68,11.85,10.25,4.20
3.11.2018 23:21:45,20.54,59.8,987.68,12.46,10.67,3.84
3.11.2018 23:22:46,20.65,56.9,987.71,11.81,10.21,4.21
3.11.2018 23:23:46,20.74,57.1,987.72,11.96,10.31,4.12
3.11.2018 23:24:49,20.76,56.4,987.77,11.77,10.18,4.12
3.11.2018 23:25:49,20.74,56.4,987.79,11.77,10.18,4.12
3.11.2018 23:26:49,20.70,56.6,987.79,11.79,10.20,4.13
3.11.2018 23:27:49,20.66,55.9,987.80,11.55,10.04,4.12
3.11.2018 23:28:48,20.61,56.8,987.80,11.76,10.18,4.11
3.11.2018 23:29:48,20.55,56.8,987.81,11.68,10.13,4.11
3.11.2018 23:30:48,20.49,57.2,987.80,11.75,10.18,4.12
3.11.2018 23:31:48,20.44,57.4,987.80,11.76,10.19,4.11
3.11.2018 23:32:48,20.38,57.4,987.79,11.69,10.14,4.11
3.11.2018 23:33:47,20.34,57.6,987.81,11.69,10.15,4.12
3.11.2018 23:34:47,20.29,57.9,987.84,11.74,10.18,4.11
3.11.2018 23:35:47,20.25,57.9,987.85,11.70,10.16,4.10
3.11.2018 23:36:46,20.21,58.0,987.90,11.68,10.14,4.09
3.11.2018 23:37:46,20.18,58.0,987.91,11.66,10.13,4.10
3.11.2018 23:38:46,20.15,57.9,987.96,11.62,10.10,4.11
3.11.2018 23:39:45,20.12,58.1,988.00,11.63,10.11,4.11
3.11.2018 23:40:45,20.09,58.2,988.07,11.63,10.11,4.11
3.11.2018 23:41:45,20.07,56.2,988.09,11.09,9.76,4.12
3.11.2018 23:42:44,20.05,55.6,988.12,10.91,9.64,4.12
3.11.2018 23:43:44,20.03,55.2,988.15,10.77,9.55,4.12
3.11.2018 23:44:44,20.02,55.2,988.17,10.76,9.55,4.12
3.11.2018 23:45:43,20.01,55.1,988.19,10.72,9.52,4.12
3.11.2018 23:46:43,20.01,55.1,988.27,10.72,9.53,4.12
3.11.2018 23:47:43,20.01,55.2,988.37,10.77,9.55,4.13
3.11.2018 23:48:42,20.01,55.3,988.50,10.80,9.57,4.13
3.11.2018 23:49:42,20.00,55.5,988.61,10.82,9.58,4.11
3.11.2018 23:50:41,20.01,55.5,988.68,10.84,9.60,4.12
3.11.2018 23:51:41,20.02,55.4,988.72,10.83,9.59,4.12
3.11.2018 23:52:41,20.04,55.4,988.78,10.85,9.60,4.11
3.11.2018 23:53:40,20.06,55.5,988.84,10.88,9.62,4.13
3.11.2018 23:54:40,20.08,55.3,988.87,10.84,9.60,4.12
3.11.2018 23:55:40,20.08,55.3,988.85,10.85,9.60,4.13
3.11.2018 23:56:39,20.09,55.4,988.86,10.87,9.62,4.11
3.11.2018 23:57:39,20.10,55.3,988.88,10.85,9.61,4.12
3.11.2018 23:58:39,20.11,55.2,988.96,10.85,9.60,4.12
3.11.2018 23:59:38,20.13,55.2,989.00,10.87,9.61,4.12
4.11.2018 0:0:38,20.14,55.3,989.00,10.90,9.64,4.11
4.11.2018 0:1:38,20.15,55.1,989.01,10.85,9.60,4.10
4.11.2018 0:2:37,20.15,55.2,989.05,10.87,9.62,4.11
4.11.2018 0:3:37,20.16,55.1,989.07,10.88,9.62,4.12
4.11.2018 0:4:36,20.17,55.0,989.10,10.84,9.59,4.12
4.11.2018 0:5:36,20.16,55.1,989.16,10.87,9.61,4.12
4.11.2018 0:6:36,20.17,55.0,989.21,10.85,9.60,4.11
4.11.2018 0:7:35,20.18,55.0,989.21,10.85,9.60,4.09
4.11.2018 0:8:35,20.19,55.0,989.22,10.86,9.61,4.09
4.11.2018 0:9:35,20.20,55.0,989.20,10.87,9.61,4.10
4.11.2018 0:10:34,20.21,54.8,989.23,10.83,9.59,4.10
4.11.2018 0:11:34,20.22,54.8,989.20,10.85,9.60,4.11
4.11.2018 0:12:34,20.22,54.8,989.20,10.84,9.59,4.13
4.11.2018 0:13:33,20.23,55.1,989.19,10.94,9.66,4.12
4.11.2018 0:14:33,20.24,54.8,989.16,10.87,9.61,4.11
4.11.2018 0:15:33,20.23,55.3,989.19,10.98,9.68,4.12
4.11.2018 0:16:33,20.22,55.4,989.18,10.99,9.69,4.11
4.11.2018 0:17:32,20.22,55.4,989.20,11.00,9.70,4.11
4.11.2018 0:18:32,20.22,55.5,989.25,11.03,9.71,4.11
4.11.2018 0:19:32,20.21,55.4,989.29,10.99,9.69,4.10
4.11.2018 0:20:31,20.21,55.6,989.32,11.05,9.72,4.12
4.11.2018 0:21:31,20.21,55.7,989.38,11.07,9.74,4.11
4.11.2018 0:22:30,20.20,55.7,989.42,11.07,9.74,4.11
4.11.2018 0:23:30,20.20,55.7,989.45,11.07,9.74,4.09
4.11.2018 0:24:30,20.19,55.7,989.50,11.07,9.74,4.08
4.11.2018 0:25:29,20.18,55.7,989.57,11.05,9.73,4.09
4.11.2018 0:26:29,20.16,55.7,989.62,11.02,9.71,4.13
4.11.2018 0:27:29,20.15,55.6,989.67,11.00,9.70,4.13
4.11.2018 0:28:28,20.14,55.7,989.73,11.02,9.71,4.08
4.11.2018 0:29:28,20.13,55.7,989.79,11.00,9.70,4.10
4.11.2018 0:30:27,20.13,55.7,989.85,11.01,9.71,4.10
4.11.2018 0:31:27,20.13,56.0,989.91,11.08,9.75,4.11
4.11.2018 0:32:27,20.14,55.9,989.97,11.07,9.75,4.09
4.11.2018 0:33:26,20.16,55.9,990.02,11.08,9.75,4.08
4.11.2018 0:34:26,20.18,55.8,990.09,11.08,9.75,4.10
4.11.2018 0:35:26,20.20,55.8,990.13,11.10,9.76,4.11
4.11.2018 0:36:25,20.23,55.8,990.19,11.14,9.78,4.11
4.11.2018 0:37:25,20.25,55.7,990.22,11.12,9.77,4.09
4.11.2018 0:38:24,20.27,55.6,990.27,11.12,9.77,4.12
4.11.2018 0:39:24,20.29,55.6,990.31,11.13,9.78,4.11
4.11.2018 0:40:24,20.31,55.7,990.35,11.18,9.81,4.11
4.11.2018 0:41:23,20.33,55.7,990.40,11.20,9.82,4.12
4.11.2018 0:42:23,20.35,55.8,990.45,11.24,9.85,4.13
4.11.2018 0:43:23,20.38,55.8,990.49,11.27,9.87,4.13
4.11.2018 0:44:22,20.41,55.7,990.56,11.26,9.86,4.11
4.11.2018 0:45:22,20.43,55.7,990.61,11.29,9.88,4.12
4.11.2018 0:46:22,20.45,55.7,990.65,11.30,9.88,4.13
4.11.2018 0:47:21,20.46,55.7,990.68,11.32,9.89,4.11
4.11.2018 0:48:21,20.45,55.7,990.72,11.31,9.89,4.12
4.11.2018 0:49:21,20.43,55.6,990.72,11.27,9.86,4.11
4.11.2018 0:50:20,20.42,55.5,990.73,11.21,9.83,4.11
4.11.2018 0:51:20,20.40,55.3,990.75,11.14,9.78,4.13
4.11.2018 0:52:20,20.39,55.3,990.76,11.14,9.78,4.13
4.11.2018 0:53:19,20.38,55.3,990.78,11.12,9.77,4.11
4.11.2018 0:54:19,20.37,55.3,990.80,11.11,9.76,4.12
4.11.2018 0:55:19,20.36,55.3,990.81,11.11,9.76,4.13
4.11.2018 0:56:18,20.34,55.4,990.80,11.11,9.76,4.11
4.11.2018 0:57:18,20.33,55.5,990.78,11.12,9.77,4.12
4.11.2018 0:58:18,20.31,55.4,990.79,11.10,9.75,4.12
4.11.2018 0:59:17,20.30,55.6,990.79,11.13,9.78,4.12
4.11.2018 1:0:17,20.29,55.5,990.81,11.11,9.76,4.13
4.11.2018 1:1:16,20.27,55.5,990.84,11.09,9.75,4.12
4.11.2018 1:2:16,20.26,55.5,990.87,11.08,9.74,4.12
4.11.2018 1:3:16,20.24,55.6,990.90,11.07,9.74,4.12
4.11.2018 1:4:15,20.23,55.7,990.92,11.08,9.75,4.11
4.11.2018 1:5:15,20.22,55.7,990.96,11.08,9.75,4.13
4.11.2018 1:6:15,20.21,55.8,990.99,11.09,9.76,4.12
4.11.2018 1:7:14,20.19,56.0,991.05,11.15,9.79,4.13
4.11.2018 1:8:14,20.15,56.4,991.08,11.20,9.83,4.14
4.11.2018 1:9:13,20.14,56.1,991.09,11.11,9.77,4.11
4.11.2018 1:10:13,20.09,53.4,991.14,10.33,9.28,4.14
4.11.2018 1:11:13,19.95,51.3,991.16,9.62,8.85,4.09
4.11.2018 1:12:12,19.68,50.1,991.19,9.00,8.49,4.09
4.11.2018 1:13:12,19.39,50.6,991.23,8.89,8.44,4.12
4.11.2018 1:14:11,19.17,50.8,991.25,8.74,8.36,4.12
4.11.2018 1:15:11,19.00,49.9,991.30,8.31,8.12,4.13
4.11.2018 1:16:10,18.96,56.8,991.32,10.22,9.24,4.12
4.11.2018 1:17:9,19.17,51.0,991.38,8.80,8.39,4.02
4.11.2018 1:18:12,19.55,54.4,991.37,10.12,9.16,4.01
4.11.2018 1:19:12,19.84,51.2,991.40,9.47,8.76,3.97
4.11.2018 1:20:11,20.10,49.2,991.43,9.11,8.55,3.94
4.11.2018 1:21:11,20.31,49.0,991.47,9.24,8.62,3.94
4.11.2018 1:22:11,20.47,49.6,991.52,9.57,8.80,3.93
4.11.2018 1:23:10,20.57,50.0,991.57,9.78,8.93,3.93
4.11.2018 1:24:10,20.63,50.3,991.61,9.95,9.03,3.90
4.11.2018 1:25:9,20.66,50.9,991.65,10.15,9.14,3.88
4.11.2018 1:26:9,20.67,51.1,991.68,10.22,9.19,3.89
4.11.2018 1:27:8,20.66,51.1,991.71,10.21,9.18,3.89
4.11.2018 1:28:8,20.64,51.1,991.76,10.19,9.17,3.90
4.11.2018 1:29:7,20.62,51.0,991.78,10.12,9.13,3.89
4.11.2018 1:30:7,20.61,51.1,991.81,10.16,9.16,3.90
4.11.2018 1:31:7,20.59,51.4,991.85,10.23,9.20,3.90
4.11.2018 1:32:6,20.57,51.6,991.89,10.25,9.21,3.90
4.11.2018 1:33:6,20.56,51.7,991.94,10.28,9.23,3.89
4.11.2018 1:34:5,20.54,51.9,991.98,10.31,9.25,3.89
4.11.2018 1:35:5,20.55,54.0,992.03,10.92,9.63,3.89
4.11.2018 1:36:4,20.60,55.9,992.05,11.49,10.00,3.94
